date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2017-07-14,33.9,22.57,21.85,9.8,32,,81,40.6,47,13,8.5,6.3,4.7,0.9,13,6.12,6.5,0,,,101.95,101.63,101.6,101.25,96.93,96.62,96.61,96.28,16100,15166.7,12900,9700,3.3,2.6,2.5,1.7,0,3.8,16.9,14.8,11.8,0,,,,05:05:00,21:03:00,15.97,5.08,21.05,9,9,34,34,14,16,,0,0,0,0,,,,,,,,
2017-07-13,31,22.24,21.2,11.4,31,,78,45.7,51.5,25,10.8,8.7,8.6,6.4,24,8.33,12,0,,,101.62,101.31,101.36,101.1,96.61,96.32,96.37,96.12,16100,15900,13700,11300,3.2,2.6,2.6,2,0,3.2,16.2,14.2,11.2,0,,,,05:04:00,21:03:00,15.98,5.07,21.05,8,8,32,32,14,14,,1,0.1,0.5,0,,,,,,,,
2017-07-12,32.2,23.35,22.55,12.9,32,,81,43.2,50,19,10.8,8.5,8.3,5.9,17,6.42,8.5,0,32,18,101.34,101.11,101.07,100.8,96.34,96.13,96.1,95.86,16100,13100,12100,8100,7,3.7,4.8,2.6,0,4.5,17.6,15.6,12.6,0,,,,05:03:00,21:04:00,16.02,5.05,21.07,8,8,31,31,15,15,,4,1.2,2,0,,,,,,,,
2017-07-11,28.9,21.98,21.85,14.8,29,,65,43.4,44.5,24,11.7,8.3,9,6.3,17,8.08,8.5,0,,,101.49,101.28,101.28,101.08,96.49,96.29,96.29,96.1,16100,9325,10450,4800,8.1,6.4,5.5,2.8,0,3.8,16.9,14.8,11.8,0,,,,05:02:00,21:05:00,16.05,5.03,21.08,8,8,29,29,14,14,,4,0.9,2,0,,,,,,,,
2017-07-10,29.3,23.21,23.3,17.3,29,,62,40.9,44,26,10.5,8.8,8.3,6.2,21,10.08,12.5,4,33,31,101.19,101.02,100.96,100.73,96.23,96.06,96,95.77,16100,13891.7,11250,6400,8.7,4.5,5.3,1.9,0,5.3,18.3,16.3,13.3,0,,,,05:01:00,21:06:00,16.08,5.02,21.1,8,8,28,28,14,14,,3,0.7,1.5,0,,,,,,,,
2017-07-09,32.6,24.48,22.85,13.1,33,,75,39.9,46.5,18,11.5,8.3,7.2,2.9,18,9.33,9,0,35,28,101.41,101.19,101.14,100.86,96.43,96.22,96.17,95.92,16100,15500,13700,11300,7,3.1,4.3,1.7,0,4.8,17.9,15.8,12.8,0,,,,05:00:00,21:06:00,16.1,5,21.1,8,8,30,30,15,16,,3,0.9,1.5,0,,,,,,,,
2017-07-08,34,23.07,22.1,10.2,33,,79,42.2,46,13,11.3,7.5,6.2,1,15,5.04,7.5,0,,,101.75,101.45,101.39,101.04,96.76,96.46,96.42,96.08,16100,15700,12900,9700,7,3.8,4.7,2.3,0,4.1,17.1,15.1,12.1,0,,,,04:59:00,21:07:00,16.13,4.98,21.12,8,8,33,33,16,16,,2,0.1,1,0,,,,,,,,
2017-07-07,33.2,24.23,23.6,14,35,,78,44.1,49,20,12,9.9,8.9,5.9,17,6.96,8.5,0,30,34,101.64,101.51,101.49,101.33,96.67,96.53,96.5,96.34,16100,16100,16100,16100,3.9,3.1,3,2.2,0,5.6,18.6,16.6,13.6,,,,,04:58:00,21:08:00,16.17,4.97,21.13,9,9,33,36,17,17,,3,0.5,1.5,0,,,,,,,,
2017-07-06,36.5,24.59,24.55,12.6,37,,71,41.4,43,15,13.8,8.7,9.8,5.8,11,5.04,5.5,0,,,101.9,101.63,101.62,101.33,96.92,96.64,96.64,96.37,16100,15500,12100,8100,4.9,3.4,3.6,2.4,0,6.5,19.6,17.6,14.6,,,,,04:58:00,21:08:00,16.17,4.97,21.13,9,9,36,36,18,18,,1,0,0.5,0,,,,,,,,
2017-07-05,33.8,22.25,21.25,8.7,32,,79,41,46,13,9.7,5.8,5.7,1.6,11,5.46,5.5,0,,,101.58,101.39,101.37,101.16,96.58,96.39,96.39,96.19,16100,15633.3,13700,11300,3.9,2.9,3,2.2,0,3.2,16.2,14.2,11.2,,,,,04:57:00,21:09:00,16.2,4.95,21.15,8,8,33,33,16,16,,0,0,0,0,,,,,,,,
2017-07-04,31.2,20.8,19.35,7.5,30,,73,39.5,44.5,16,8.8,4.7,5.2,1.7,13,5.46,6.5,0,,,101.63,101.36,101.31,100.99,96.61,96.34,96.31,96.01,16100,16100,16100,16100,3.4,2.6,2.6,1.9,0,1.4,14.3,12.3,9.3,0,,,,04:56:00,21:09:00,16.22,4.93,21.15,8,8,30,30,12,14,,0,0,0,0,,,,,,,,
2017-07-03,29,22.97,22.15,15.3,28,,58,33.9,38.5,19,9.4,5.4,4.8,0.2,17,12.58,10.5,4,28,18,101.51,101.42,101.41,101.3,96.54,96.44,96.43,96.32,16100,16100,16100,16100,2.6,2.4,2.3,2,0,4.2,17.1,15.2,12.2,0,,,,04:55:00,21:09:00,16.23,4.92,21.15,8,8,30,30,12,13,,0,0,0,0,,,,,,,,
2017-07-02,33.9,24.62,22.75,11.6,33,,68,34.6,42,16,9,6.8,6.4,3.8,26,10.58,13,0,35,24,101.38,101.11,101.06,100.74,96.4,96.14,96.1,95.79,16100,15833.3,12900,9700,2.9,2.5,2.5,2.1,0,4.8,17.8,15.8,12.8,0,,,,04:54:00,21:10:00,16.27,4.9,21.17,9,9,34,34,15,15,,0,0,0,0,,,,,,,,
2017-07-01,32.8,24.96,23.7,14.6,32,,81,39.2,49,17,13.3,8.2,8.8,4.4,24,12.33,12,0,39,18,101.24,101.07,101.03,100.83,96.27,96.11,96.08,95.89,16100,16033.3,15300,14500,2.8,2.4,2.3,1.8,0,5.7,18.7,16.7,13.7,0,,,,04:54:00,21:10:00,16.27,4.9,21.17,8,8,32,32,15,15,,2,0.2,1,0,,,,,,,,
2017-06-30,32.8,23.14,21.85,10.9,34,,85,50.3,54.5,24,13.9,10.8,11.4,9,11,5.33,5.5,0,,,101.8,101.39,101.37,100.93,96.77,96.39,96.37,95.97,16100,15833.3,12900,9700,2.6,2.1,2.1,1.6,0,3.8,16.9,14.8,11.8,0,,,,04:53:00,21:10:00,16.28,4.88,21.17,9,9,30,32,17,17,,4,0.5,2,0,,,,,,,,
2017-06-29,28.9,18.68,18.2,7.5,30,,97,62.4,62.5,28,13.2,10,10.2,7.3,15,5.83,7.5,0,,,102.04,101.79,101.79,101.54,96.94,96.71,96.73,96.51,16100,16100,16100,16100,2.4,1.7,1.7,1,0,0.2,13.2,11.2,8.2,0,0,0,0,04:53:00,21:10:00,16.28,4.88,21.17,8,8,30,30,14,15,,0,0,0,0,,,,,,,,
2017-06-28,25.3,17.68,17.7,10.1,25,,95,58.8,63,31,14.1,8.6,9.6,5.1,24,7.17,12,0,43,7,101.66,101.18,101.25,100.84,96.6,96.16,96.23,95.86,16100,15900,13700,11300,2.6,2.3,1.9,1.2,0.3,0,12.7,10.7,7.7,0.8,,,,04:52:00,21:11:00,16.32,4.87,21.18,8,8,27,27,12,12,,4,1.8,2,0,,,,,,,,
2017-06-27,27.1,19.65,18.2,9.3,25,,64,37.5,41.5,19,8.3,3.8,4.3,0.3,21,6.21,10.5,0,,,101.35,101.06,101.04,100.74,96.35,96.06,96.06,95.76,16100,16100,16100,16100,4.2,3,3.4,2.6,0,0.2,13.2,11.2,8.2,0,0,0,0,04:52:00,21:11:00,16.32,4.87,21.18,8,8,26,26,13,13,,4,0.5,2,0,,,,,,,,
2017-06-26,33.4,23.55,25,16.6,34,,77,44.4,44.5,12,15.2,8.4,5.5,-4.3,24,7.33,12,0,41,26,100.97,100.73,100.63,100.29,96.01,95.78,95.69,95.38,16100,16100,16100,16100,10,6.6,7.2,4.5,0,7,20,18,15,0,0,0,0,04:51:00,21:11:00,16.33,4.85,21.18,9,9,30,30,12,12,,4,1.2,2,0,,,,,,,,
2017-06-25,32.2,22.19,20.8,9.4,35,,83,48.9,53.5,24,18.1,9.8,12.4,6.7,8,3.62,4,0,,,101.97,101.48,101.44,100.9,96.93,96.47,96.44,95.94,16100,16100,16100,16100,,,,,0,2.8,15.8,13.8,10.8,0,0,0,0,04:51:00,21:11:00,16.33,4.85,21.18,9,9,33,33,17,17,,3,0.2,1.5,0,,,,,,,,
2017-06-24,30.3,20.05,18.7,7.1,30,,80,45.8,49.5,19,10.8,6.4,7.3,3.9,18,6.42,9,0,,,102.52,102.18,102.16,101.81,97.44,97.11,97.11,96.78,16100,16100,16100,16100,,,,,0,0.7,13.7,11.7,8.7,0,0,0,0,04:50:00,21:11:00,16.35,4.83,21.18,8,8,31,31,14,14,,0,0,0,0,,,,,,,,
2017-06-23,26.9,17.13,15.75,4.6,26,,89,49.9,55,21,8,4.9,5.1,2.2,15,6,7.5,0,,,102.69,102.4,102.39,102.09,97.58,97.29,97.3,97.02,16100,16100,16100,16100,2.4,1.9,1.8,1.2,2.2,0,10.8,8.8,5.8,0,0,0,0,04:50:00,21:11:00,16.35,4.83,21.18,8,8,27,28,12,12,,0,0,0,0,,,,,,,,
2017-06-22,23.6,15.79,13.85,4.1,,,86,49,55.5,25,5.9,3.5,4,2,24,9.88,12,0,35,34,102.57,102.43,102.42,102.26,97.42,97.3,97.29,97.16,16100,16100,16100,16100,2.3,1.8,1.8,1.3,4.2,0,8.8,6.8,3.8,0,0,0,0,04:50:00,21:11:00,16.35,4.83,21.18,7,7,25,25,9,11,,1,0.1,0.5,0,,,,,,,,
2017-06-21,21.1,16.08,15.6,10.1,,,79,52.7,56,33,9.7,6.1,6.3,2.9,17,8.88,8.5,0,43,34,102.23,101.94,101.96,101.69,97.11,96.86,96.88,96.65,16100,16100,16100,16100,2.6,2.3,2.3,2,2.4,0,10.6,8.6,5.6,0,2.2,0,0,04:49:00,21:10:00,16.35,4.82,21.17,7,7,22,22,9,9,,4,2,2,0,,,,,,,,
2017-06-20,27.9,19.66,18.6,9.3,28,,96,52.9,60.5,25,13.6,7.7,8.3,3.1,39,16.71,19.5,0,57,26,101.66,101.39,101.44,101.22,96.65,96.36,96.42,96.2,16100,16100,16100,16100,2.8,1.9,2,1.1,0,0.6,13.6,11.6,8.6,0,0,0,0,04:49:00,21:10:00,16.35,4.82,21.17,8,8,26,26,10,10,,4,1.3,2,0,,,,,,,,
2017-06-19,22.3,16.95,15.75,9.2,,,91,72.5,70.5,50,14.7,11.7,11.5,8.3,18,5.96,9,0,,,101.96,101.7,101.7,101.44,96.87,96.64,96.63,96.39,16100,16033.3,15300,14500,2.5,1.8,1.8,1.2,2.2,0,10.8,8.8,5.8,0,0,0,0,04:49:00,21:10:00,16.35,4.82,21.17,7,7,26,26,12,13,,4,1.1,2,0,,,,,,,,
2017-06-18,23.1,18.33,17.2,11.3,,,69,49.3,51.5,34,10.3,7.4,6.9,3.5,24,13.62,14.5,5,35,20,101.92,101.81,101.78,101.64,96.85,96.75,96.72,96.59,16100,16100,16100,16100,2.3,2,2,1.6,0.8,0,12.2,10.2,7.2,0,0,0,0,04:49:00,21:09:00,16.33,4.82,21.15,8,8,24,24,11,11,,4,2.8,2,0,,,,,,,,
2017-06-17,22.3,16.43,14.15,6,,,84,48,57.5,31,6.8,4.7,4.9,3,26,8.83,13,0,46,22,101.97,101.69,101.72,101.46,96.85,96.62,96.62,96.4,16100,16100,16100,16100,2.3,1.9,1.9,1.5,3.8,0,9.2,7.2,4.2,0,0,0,0,04:49:00,21:09:00,16.33,4.82,21.15,6,6,21,23,10,10,,4,1.2,2,0,,,,,,,,
2017-06-16,23.4,17.37,17.39,11.4,,,86,53.4,56,26,11.5,6.8,6.7,1.9,32,15.75,16,0,48,22,101.58,101.14,101.26,100.95,96.52,96.09,96.22,95.91,16100,16100,16100,16100,2.3,1.6,1.6,1,0.6,0,12.4,10.4,7.4,0,0,0,0,04:49:00,21:09:00,16.33,4.82,21.15,7,7,21,21,9,9,,4,2.5,2,0,,,,,,,,
2017-06-15,19.4,14.24,12.85,6.3,,,83,63,63.5,44,10.8,7.1,7.3,3.9,24,8.12,12,0,46,16,101.41,101.13,101.12,100.84,96.35,96.07,96.07,95.79,16100,16100,16100,16100,2.4,1.8,1.8,1.3,5.2,0,7.8,5.8,2.8,0,0.2,0,0,04:49:00,21:08:00,16.32,4.82,21.13,3,3,21,22,11,11,,4,2.9,2,0,,,,,,,,
2017-06-14,22.7,16.32,16.05,9.4,,,61,41.8,43.5,26,6.7,2.9,3.4,0,26,17.46,18.5,11,37,15,101.54,101.39,101.4,101.26,96.47,96.33,96.33,96.2,16100,16033.3,15300,14500,2.3,2.2,2.1,2,2,0,11.1,9.1,6,0,0,0,0,04:49:00,21:08:00,16.32,4.82,21.13,7,7,20,21,9,9,,4,1.8,2,0,,,,,,,,
2017-06-13,25,17.63,19.14,13.3,25,,61,47.5,46.5,32,7.9,6,5.5,3.2,32,17.79,18.5,5,50,23,101.29,101.03,101.03,100.76,96.24,96.01,96,95.76,16100,16100,16100,16100,2.5,2.1,2.2,1.9,0,1.1,14.1,12.1,9.1,0,0,0,0,04:49:00,21:07:00,16.3,4.82,21.12,7,7,23,24,9,10,,4,1.8,2,0,,,,,,,,
2017-06-12,26.9,17.43,16.5,6.1,28,,92,56.8,62.5,33,10.2,7.7,7.5,4.7,32,9.88,16,0,41,15,101.21,100.89,100.85,100.49,96.13,95.85,95.81,95.49,16100,16100,16100,16100,2.5,1.8,1.8,1,1.5,0,11.5,9.5,6.5,0,0,0,0,04:49:00,21:07:00,16.3,4.82,21.12,7,8,25,25,11,11,,3,0.4,1.5,0,,,,,,,,
2017-06-11,22,15.08,15.75,9.5,,,87,64,63,39,9.1,7.8,7.2,5.4,13,5.79,6.5,0,,,101.51,101.31,101.33,101.15,96.41,96.23,96.26,96.1,16100,16100,16100,16100,1.8,1.5,1.4,1.1,2.2,0,10.8,8.8,5.8,0,0,0,0,04:49:00,21:06:00,16.28,4.82,21.1,7,8,22,22,9,9,,4,3.2,2,0,,,,,,,,
2017-06-10,17,12.78,12,7,,,90,62.9,68,46,9.3,5.7,6.1,2.9,30,8.33,15,0,28,32,101.15,100.78,100.86,100.56,96.06,95.73,95.8,95.54,16100,15900,13700,11300,1.9,1.8,1.6,1.4,6,0,7,5,2,1,1,0,0,04:50:00,21:05:00,16.25,4.83,21.08,3,3,14,18,9,9,,4,2.5,2,0,,,,,,,,
2017-06-09,25.5,15.4,18,10.5,,,63,46.5,44.5,26,6.2,3.5,3.2,0.3,21,12.46,12.5,4,30,17,101.02,100.71,100.72,100.41,95.95,95.67,95.67,95.39,16100,16100,16100,16100,2.4,2.2,2.2,2,0,0,13,11,8,0.2,0.2,0,0,04:50:00,21:05:00,16.25,4.83,21.08,6,6,18,19,9,9,,4,1.8,2,0,,,,,,,,
2017-06-08,25.5,17.87,19.75,14,27,,88,66.5,61.5,35,13.1,11.1,9.5,5.9,37,12.08,18.5,0,48,16,100.78,100.2,100.31,99.84,95.78,95.23,95.36,94.93,16100,16100,16100,16100,3.1,2.3,2.5,1.8,0,1.8,14.8,12.8,9.8,0.2,0.2,0,0,04:50:00,21:04:00,16.23,4.83,21.07,3,3,22,24,9,10,,4,2,2,0,,,,,,,,
2017-06-07,29.1,19.39,18.85,8.6,31,,87,60.6,60.5,34,16.8,10.7,12.1,7.3,15,5.38,7.5,0,,,101.3,100.84,100.75,100.2,96.29,95.84,95.76,95.23,16100,16100,16100,16100,4.4,3.6,3.3,2.2,0,0.9,13.8,11.8,8.8,0,0,0,0,04:51:00,21:03:00,16.2,4.85,21.05,8,8,31,31,13,13,,3,0.3,1.5,0,,,,,,,,
2017-06-06,27.3,17.85,17.14,7,28,,88,57.1,58.5,29,12.6,8.2,9.1,5.5,11,4.62,5.5,0,,,101.96,101.56,101.53,101.11,96.87,96.5,96.49,96.1,16100,16100,16100,16100,3.2,2.4,2.5,1.8,0.9,0,12.1,10.1,7.1,0,0,0,0,04:51:00,21:02:00,16.18,4.85,21.03,8,8,28,28,11,11,,0,0,0,0,,,,,,,,
2017-06-05,24.6,16.35,14.7,4.8,,,82,47.8,52.5,23,9.2,4.2,5.5,1.7,22,7.04,11,0,32,16,102.11,101.91,101.89,101.68,97.01,96.82,96.81,96.61,16100,16100,16100,16100,2.8,2.5,2.4,2,3.3,0,9.7,7.7,4.7,0,0,0,0,04:52:00,21:01:00,16.15,4.87,21.02,8,8,25,25,9,9,,0,0,0,0,,,,,,,,
2017-06-04,23.5,16.38,16.39,9.3,,,82,49.7,54.5,27,7.9,5,5.2,2.5,24,11.04,12,0,37,21,101.77,101.31,101.44,101.11,96.68,96.26,96.38,96.07,16100,15766.7,12100,8100,2.9,2.5,2.6,2.3,1.6,0,11.4,9.4,6.4,0,0,0,0,04:52:00,21:00:00,16.13,4.87,21,6,6,21,21,9,9,,3,0.7,1.5,0,,,,,,,,
2017-06-03,25.5,16.87,16.35,7.2,25,,92,61.3,62,32,9.8,8.4,8,6.1,17,6.17,8.5,0,,,101.43,101.21,101.17,100.92,96.37,96.16,96.14,95.91,16100,16100,16100,16100,2.9,2.1,2.1,1.3,1.6,0,11.3,9.3,6.3,0,0,0,0,04:53:00,20:59:00,16.1,4.88,20.98,6,8,24,24,10,12,,4,0.8,2,0,,,,,,,,
2017-06-02,24,15.91,15.35,6.7,,,95,63.8,62,29,11.2,7.7,8,4.8,21,7.67,10.5,0,37,21,101.55,101.45,101.42,101.29,96.47,96.37,96.33,96.2,16100,15900,13700,11300,2.6,2,1.8,1.1,2.6,0,10.3,8.3,5.3,0,0,0,0,04:54:00,20:58:00,16.07,4.9,20.97,7,7,23,23,9,9,,4,0.6,2,0,,,,,,,,
2017-06-01,19.5,15.06,15.5,11.5,,,97,84.5,81,65,14,12.4,11.7,9.4,15,5.46,7.5,0,32,16,101.27,100.98,101.04,100.81,96.2,95.95,96,95.81,16100,15752.2,12100,8100,2.2,1.7,1.7,1.2,2.5,0,10.5,8.5,5.5,8.5,6.2,0,0,04:54:00,20:57:00,16.05,4.9,20.95,3,3,19,20,11,12,,4,2.8,2,0,,,,,,,,
2017-05-31,24.5,18.58,18.89,13.3,26,,95,73,70,45,15.8,13.3,13.5,11.2,17,7.54,8.5,0,52,24,101.19,100.76,100.86,100.52,96.2,95.77,95.86,95.53,16100,15312.5,9050,2000,2.9,2.4,2.4,1.9,0,0.9,13.9,11.9,8.9,5.8,0.4,0,0,04:55:00,20:56:00,16.02,4.92,20.93,3,3,23,24,13,13,,4,2.7,2,0,,,,,,,,
2017-05-30,31.1,21.69,20.3,9.5,33,,87,51.4,58,29,13.9,10.3,10.7,7.5,32,6.67,16,0,43,31,101.31,100.94,100.84,100.37,96.31,95.96,95.86,95.42,16100,15766.7,12100,8100,4.1,2.9,3.1,2.1,0,2.3,15.3,13.3,10.3,0,7,0,0,04:56:00,20:55:00,15.98,4.93,20.92,7,7,30,30,13,14,,4,0.8,2,0,,,,,,,,
2017-05-29,31.8,21.11,20.75,9.7,33,,88,54.2,54.5,21,13.6,10,10.2,6.9,11,4.21,5.5,0,,,101.84,101.48,101.44,101.04,96.82,96.47,96.44,96.07,16100,15966.7,14500,12900,3.6,2.6,2.8,1.9,0,2.8,15.8,13.8,10.8,0,0,0,0,04:57:00,20:54:00,15.95,4.95,20.9,7,7,31,31,12,13,,0,0,0,0,,,,,,,,
2017-05-28,31.2,20.71,19.6,8,31,,89,51,54.5,20,10.5,8.6,7.8,5.2,13,3.96,6.5,0,,,102.13,101.81,101.78,101.44,97.07,96.77,96.76,96.44,16100,16100,16100,16100,3,2.3,2.3,1.6,0,1.6,14.6,12.6,9.6,0,0,0,0,04:57:00,20:53:00,15.93,4.95,20.88,7,7,31,31,13,13,,3,0.4,1.5,0,,,,,,,,
2017-05-27,28.9,18.6,17.64,6.4,29,,92,57,56.5,21,12.4,8.6,8.6,4.8,11,5.25,5.5,0,,,101.93,101.73,101.73,101.53,96.85,96.67,96.65,96.46,16100,16100,16100,16100,3.3,2.4,2.5,1.7,0.4,0,12.6,10.6,7.6,0,0,0,0,04:58:00,20:52:00,15.9,4.97,20.87,7,7,30,30,12,12,,0,0,0,0,,,,,,,,
2017-05-26,25.7,15.95,14.7,3.7,25,,93,58.5,59,25,10,6.4,6.7,3.3,11,4.71,5.5,0,,,101.49,101.33,101.34,101.19,96.41,96.26,96.28,96.14,16100,16100,16100,16100,2.7,2.1,2,1.4,3.3,0,9.7,7.7,4.7,0,0,0,0,04:59:00,20:51:00,15.87,4.98,20.85,7,7,25,26,9,10,,0,0,0,0,,,,,,,,
2017-05-25,22.5,13.51,13.5,4.5,,,95,65.5,64,33,8.8,6.2,6.2,3.7,24,8.79,12,0,48,34,101.18,101.03,100.99,100.81,96.1,95.94,95.93,95.76,16100,16100,16100,16100,2.5,1.7,1.8,1,4.5,0,8.5,6.5,3.5,0,0,0,0,05:00:00,20:50:00,15.83,5,20.83,5,6,22,22,6,6,,4,0.8,2,0,,,,,,,,
2017-05-24,14,10.12,10.25,6.5,,,90,67,70,50,6.7,4.1,4.3,1.9,22,8.79,11,0,35,2,101.01,100.95,100.94,100.87,95.96,95.88,95.88,95.79,16100,16100,16100,16100,3,2.2,2.4,1.7,7.8,0,5.2,3.2,0.2,0,0,0,0,05:01:00,20:48:00,15.78,5.02,20.8,3,3,14,14,8,8,,4,3.4,2,0,,,,,,,,
2017-05-23,31.1,20.75,20.65,10.2,30,,87,46.2,51,15,12.3,6.5,4.8,-2.8,34,13.17,17,0,57,24,101.61,100.88,100.82,100.03,96.56,95.89,95.82,95.09,16100,16100,16100,16100,2.9,2.3,2.3,1.7,0,2.6,15.7,13.7,10.7,0,0.8,0,0,05:02:00,20:47:00,15.75,5.03,20.78,8,8,29,29,7,7,,4,1,2,0,,,,,,,,
2017-05-22,28.4,18.42,17.64,6.9,29,,90,57.2,58.5,27,12.4,8.6,9.2,6,15,7.5,7.5,0,,,102.34,101.99,101.94,101.55,97.24,96.92,96.88,96.51,16100,16100,16100,16100,3.1,2.4,2.5,1.8,0.4,0,12.6,10.6,7.6,0,0,0,0,05:03:00,20:46:00,15.72,5.05,20.77,8,8,30,30,11,11,,3,0.1,1.5,0,,,,,,,,
2017-05-21,27.7,17.22,16.45,5.2,27,,91,57,59.5,28,11.6,7.4,7.9,4.2,13,5.62,6.5,0,,,102.5,102.23,102.22,101.93,97.39,97.13,97.13,96.87,16100,16100,16100,16100,2.8,2.3,2.2,1.7,1.6,0,11.4,9.4,6.5,0,0,0,0,05:05:00,20:45:00,15.67,5.08,20.75,7,7,27,27,8,8,,0,0,0,0,,,,,,,,
2017-05-20,24.7,17.51,17.55,10.4,,,83,51.7,53,23,8.9,6.5,5.4,1.9,28,10.88,14,0,35,34,102.07,101.89,101.88,101.7,96.97,96.81,96.81,96.64,16100,16100,16100,16100,2.7,2.2,2.1,1.5,0.4,0,12.6,10.6,7.5,0,0,0,0,05:06:00,20:43:00,15.62,5.1,20.72,7,7,25,25,9,9,,4,0.6,2,0,,,,,,,,
2017-05-19,22.7,15.35,13.89,5.1,,,96,61.1,63.5,31,9.4,7,6.8,4.3,21,8.25,10.5,0,41,27,102.03,101.76,101.74,101.46,96.91,96.66,96.64,96.37,16100,15562.5,9650,3200,2.7,2,2,1.3,4.1,0,8.9,6.9,3.9,0,0,0,0,05:07:00,20:42:00,15.58,5.12,20.7,7,7,21,21,9,9,,4,1.7,2,0,,,,,,,,
2017-05-18,21.1,12.98,12.25,3.4,,,98,68.3,68,38,9.5,6.6,6.3,3.2,15,5.54,7.5,0,,,102.14,101.91,101.9,101.66,96.99,96.78,96.76,96.54,16100,16100,16100,16100,2.5,1.9,1.8,1.1,5.8,0,7.2,5.2,2.2,0,0,0,0,05:08:00,20:41:00,15.55,5.13,20.68,5,7,19,20,7,7,,4,1.2,2,0,,,,,,,,
2017-05-17,20.5,11.34,12.25,4,,,99,74.5,70,41,8.9,6.4,5.8,2.7,15,7,7.5,0,,,101.91,101.5,101.46,101,96.78,96.37,96.33,95.87,16100,15695.8,11250,6400,2.5,1.8,1.8,1,5.8,0,7.2,5.2,2.2,1.2,1.2,0,0,05:09:00,20:39:00,15.5,5.15,20.65,6,6,18,18,6,7,,4,2,2,0,,,,,,,,
2017-05-16,13,8.79,9.35,5.7,,,96,85.2,81.5,67,8.2,6.4,6.4,4.6,26,12.42,13,0,35,36,100.91,100.35,100.51,100.1,95.79,95.26,95.4,95.02,16100,16033.3,15300,14500,2.4,2.2,2,1.7,8.7,0,4.3,2.4,0,8.2,4.2,0,0,05:11:00,20:38:00,15.45,5.18,20.63,,,12,12,8,8,,4,3.3,2,0,,,,,,,,
2017-05-15,14,7.97,7.65,1.3,,,95,77.1,76,57,6.8,4,3.7,0.6,15,6.12,7.5,0,39,23,101.42,101.11,101.03,100.65,96.28,95.98,95.92,95.55,16100,15900,15300,14500,2.6,1.9,2,1.5,10.3,0,2.6,0.6,0,2.5,7.6,0,0,05:12:00,20:36:00,15.4,5.2,20.6,3,5,16,16,7,7,,4,3.2,2,0,,,,,,,,
2017-05-14,15.4,10.18,10.75,6.1,,,93,64.7,66,39,5.7,3.2,3.4,1.1,18,9.12,11,4,37,36,101.46,101.32,101.31,101.15,96.32,96.19,96.18,96.04,16100,15766.7,12100,8100,2.4,2.1,2,1.6,7.2,0,5.8,3.8,0.8,1,0.6,0,0,05:14:00,20:35:00,15.35,5.23,20.58,4,5,15,15,3,4,,4,2.3,2,0,,,,,,,,
2017-05-13,15.5,8.69,7.6,-0.3,,,97,66.1,66.5,36,4.9,1.8,2.2,-0.5,22,10.58,11,0,35,22,101.35,101.19,101.15,100.96,96.23,96.06,96.03,95.84,16100,15966.7,14500,12900,2.4,2.3,2.2,2.1,10.4,0,2.6,0.6,0,0,4.4,0,0,05:15:00,20:34:00,15.32,5.25,20.57,6,6,15,15,4,4,,4,0.9,2,0,,,,,,,,
2017-05-12,13.7,9.21,9.35,5,,,93,74,69.5,46,6.5,4.6,3.8,1.1,24,9.12,12,0,39,13,101.3,101.21,101.19,101.07,96.18,96.09,96.08,95.97,16100,16100,16100,16100,2.4,2.4,2.4,2.3,8.7,0,4.3,2.4,0,0.5,0.6,0,0,05:16:00,20:32:00,15.27,5.27,20.53,4,5,14,14,5,5,,4,2.7,2,0,,,,,,,,
2017-05-11,16,11.26,12.5,9,,,93,85,82.5,72,12.1,8.8,8.9,5.7,17,6.54,8.5,0,,,101.4,101.09,101.14,100.87,96.28,96,96.03,95.78,16100,14962.5,11250,6400,2.7,2.2,2.2,1.8,5.5,0,7.5,5.5,2.5,12,12,0,0,05:18:00,20:31:00,15.22,5.3,20.52,3,5,18,21,8,8,,4,2.5,2,0,,,,,,,,
